Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,early_exit,promotion_velocity,role_stagnation,burnout_risk,career_growth_score,stability_index
1.5413689168784945,0,2,313,1,3,3,3,1,4,0,98,3,4,0,2,2,1.5364477295573886,7192,3,0,0,18,3,3,80,0,1.2497094145398413,6,3,-0.0013328996684553085,0.7649976209279952,-0.3687152874355457,0,0,0.12324552084470804,1,0,1.5124997755259104,-0.9271004257099064
1.6508707682128936,0,2,699,1,1,4,1,1,3,1,65,2,5,3,3,1,2.8676264826669864,5678,0,0,0,14,3,1,80,1,2.9210612874390196,5,3,4.243952544361651,3.8020738621275236,2.7355886789461965,9,0,-0.11747251799111075,1,0,2.541575220638165,1.2695280825432527
-1.0866755151470848,0,2,894,1,9,3,3,1,4,0,99,3,1,6,2,2,-0.8974952260484278,11781,1,0,0,16,3,4,80,0,-0.5502079870438897,2,2,-0.0013328996684553085,0.7649976209279952,-0.6791456840737199,3,0,1.2465963687451957,1,0,-0.7743345469457666,1.0309130314908046
-0.2106607044718917,1,2,556,1,23,2,1,1,2,1,50,2,2,4,3,1,-0.12471036969414108,15497,3,0,1,13,3,1,80,0,-0.42164245835933756,1,3,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,1,0,-0.6791479419413545,0,0,-0.545651114698599,-1.655250554918334
0.6653541062033014,0,0,1344,1,7,3,3,1,4,1,37,4,1,6,4,0,-0.9378661698777692,5228,4,0,0,14,3,4,80,3,-0.5502079870438897,3,4,-0.32789331844000197,-0.063295899399149,-0.058284890797371494,2,0,-0.46517635186507117,0,0,-0.31696768245143125,0.15180494866599556
0.8843578088720997,0,0,1195,1,2,2,3,1,1,1,65,2,4,3,4,1,2.186207446558051,20462,9,0,0,23,4,4,80,1,1.3782749432243935,1,3,2.1213098223465976,1.0410954610370433,2.7355886789461965,8,0,-0.46517635186507117,1,0,1.741183207773078,1.0118019862120042
0.008342998196906572,0,2,290,1,21,3,1,1,2,1,65,4,1,6,1,1,-0.6244601585710403,22977,1,0,1,12,3,1,80,1,-0.42164245835933756,3,2,0.16194730971731802,0.7649976209279952,-0.3687152874355457,7,0,0.28372421340192056,1,0,-0.545651114698599,1.079752369425516
-0.2106607044718917,0,1,138,1,2,3,3,1,2,0,37,3,2,2,2,2,-0.44151603942860396,15986,5,0,0,11,3,4,80,0,-0.16451140099023315,5,3,-0.16461310905422863,-0.6154915796172451,-0.3687152874355457,2,0,-0.03723317171250448,0,0,0.36908261429007183,-0.1279112595055347
0.5558522548689022,0,0,926,1,21,2,3,1,3,0,36,3,2,4,3,0,-0.26303397197256856,16439,2,0,0,16,3,2,80,1,-0.03594587230568093,5,3,-0.32789331844000197,-0.33939373950819707,-0.6791456840737199,2,0,0.6046815985163456,0,0,0.14039918204290416,-0.5807851203546786
0.11784484953130571,0,2,1261,1,2,4,1,1,4,1,88,3,2,4,3,1,0.010638531460019118,7259,9,0,0,14,3,2,80,0,0.34975071374797573,3,3,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,0,0,-0.6791479419413545,0,0,1.055132911031575,-1.8115364363094113
0.11784484953130571,0,2,1084,1,29,3,5,1,4,1,54,3,2,4,4,1,-0.05140523484612653,4185,3,0,0,18,3,1,80,1,-0.2930769296747854,3,1,-0.0013328996684553085,0.7649976209279952,-0.3687152874355457,7,0,0.12324552084470804,1,0,-0.2026259663278474,0.4155373735134381
-1.0866755151470848,0,1,472,1,1,1,5,1,3,1,60,2,2,4,1,1,-0.46850082819874267,9679,5,0,0,19,3,3,80,1,-0.678773515728442,1,3,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,0,0,-0.7861337369794963,0,0,-0.545651114698599,-1.0412703065962452
1.3223652142096962,0,0,1002,1,18,4,1,1,4,1,92,3,2,4,4,0,0.06397067304509638,23793,1,0,1,15,3,1,80,2,-0.5502079870438897,0,3,-0.0013328996684553085,0.7649976209279952,-0.3687152874355457,7,0,0.12324552084470804,1,0,-1.0030179791929343,1.0309130314908046
-0.3201625558062908,0,1,878,1,10,4,3,1,4,1,43,3,1,6,3,0,-0.571128016985963,5972,1,0,1,17,3,4,80,1,-0.8073390444129942,4,4,-0.32789331844000197,-0.33939373950819707,-0.058284890797371494,0,0,-0.46517635186507117,0,0,-0.7743345469457666,0.8843950176866698
0.33684855220010396,0,2,905,1,19,2,3,1,3,1,99,3,2,2,4,1,-0.7993300889476084,16523,8,0,1,15,3,3,80,1,0.4783162424325279,2,4,-0.0013328996684553085,-0.6154915796172451,0.2521455058408027,7,0,-0.4384299031055358,0,0,0.9407911949079911,-0.5075261134526111
0.11784484953130571,1,2,1180,1,29,1,3,1,2,1,70,3,2,0,1,1,0.03613596966802418,11354,7,0,1,19,3,2,80,0,0.7354472998016324,2,3,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,0,0,-0.6791479419413545,0,0,1.055132911031575,-1.8506079066571803
-0.8676718124782865,1,2,121,2,27,3,2,1,2,0,35,3,3,7,4,1,0.24139034724246491,24525,1,0,0,22,4,4,80,3,-0.16451140099023315,3,2,0.48850772848886465,-0.063295899399149,-0.3687152874355457,9,0,0.6046815985163456,0,0,-0.31696768245143125,1.1507914064214602
-1.6341847718190805,0,2,1136,1,5,3,1,1,4,1,60,4,1,6,2,0,-0.8870837721134924,12392,1,0,1,16,3,1,80,1,-0.9359045730975464,2,2,-0.4911735278257753,-0.6154915796172451,-0.058284890797371494,2,0,-0.5721621469032129,0,0,-1.1173596953165181,0.767180606643362
-0.10115885313749257,0,1,635,1,18,1,3,1,2,0,73,3,1,2,4,2,-0.9242675361668331,7703,1,0,0,13,3,1,80,0,-0.42164245835933756,2,3,0.16194730971731802,-0.8915894197262932,-0.3687152874355457,7,0,0.28372421340192056,0,0,-0.6599928308221829,1.079752369425516
0.33684855220010396,0,0,1151,1,9,5,1,1,4,1,63,2,2,0,4,1,-0.3456881674968516,14242,9,0,0,14,3,4,80,1,-0.8073390444129942,5,1,-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,2,0,-0.03723317171250448,0,0,0.254740898166488,-0.2877490927464089
0.9938596602064987,0,2,644,1,1,4,3,1,4,1,97,3,3,0,1,0,0.6147153383380057,12368,7,0,0,16,3,3,80,1,0.7354472998016324,3,3,-0.4911735278257753,-0.6154915796172451,-0.6791456840737199,3,0,0.28372421340192056,0,0,1.1694746271551588,-1.264535851440641
-0.5391662584750891,1,2,1045,2,4,4,3,1,4,1,32,1,3,7,4,1,0.8280439046783147,25812,1,0,0,11,3,3,80,0,0.34975071374797573,2,2,1.141628566031958,1.0410954610370433,2.114727885669848,8,0,-0.5507649878955846,1,0,0.0260574659193203,1.2360382508165935
-0.7581699611438873,0,0,829,1,1,1,1,1,3,1,88,2,3,4,3,2,0.4188100214398335,20925,1,0,0,22,4,3,80,0,0.09261965637887129,2,3,0.651787937874638,1.0410954610370433,0.8730062991171511,8,0,-0.4116834543460004,1,0,-0.2026259663278474,0.9294774834725573
-1.0866755151470848,0,1,1242,2,20,3,1,1,4,0,90,3,2,7,3,2,0.7390153496020304,12916,1,0,0,14,3,4,80,0,-0.5502079870438897,2,3,-0.0013328996684553085,0.7649976209279952,-0.6791456840737199,7,0,1.2465963687451957,1,0,-0.7743345469457666,1.0309130314908046
1.5413689168784945,0,2,1469,1,8,4,1,1,2,1,81,2,3,5,2,1,1.2721242868010696,15736,5,0,0,16,3,4,80,2,0.6068817711170802,5,1,0.48850772848886465,1.3171933011460915,0.5625759024789769,7,0,-0.3581905568269295,1,0,1.055132911031575,0.02252434825058255
-0.7581699611438873,1,2,1005,1,3,3,5,1,4,0,88,3,1,6,1,2,-0.8171782956932119,8556,5,0,1,11,3,3,80,0,-0.42164245835933756,5,3,-0.32789331844000197,-0.6154915796172451,-0.6791456840737199,4,0,0.6046815985163456,0,0,0.14039918204290416,-0.0923917410075624
0.4463504035345031,0,2,896,2,6,3,1,1,4,0,75,3,3,3,4,2,1.506063282359516,14674,3,0,1,18,3,3,80,0,0.6068817711170802,3,3,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,0,0,-0.6791479419413545,0,0,0.5977660465372395,-1.839116297731366
-0.7581699611438873,1,1,334,2,26,4,2,1,3,0,52,2,2,7,1,2,0.04102297865789181,22967,5,0,0,15,3,3,80,0,-0.2930769296747854,5,2,-0.16461310905422863,-0.33939373950819707,-0.6791456840737199,1,0,0.9256389836307707,0,0,0.254740898166488,0.0638941403835146
-0.8676718124782865,1,2,992,1,1,3,5,1,3,1,85,3,1,6,3,2,-0.9444530080815038,19757,0,0,0,14,3,4,80,0,-0.5502079870438897,1,2,-0.16461310905422863,-0.6154915796172451,-0.3687152874355457,5,0,-0.03723317171250448,0,0,-1.0030179791929343,0.5913589900784001
0.8843578088720997,0,0,1052,2,6,3,3,1,4,0,57,2,3,7,4,2,0.5018891742675833,16840,6,0,0,12,3,4,80,0,1.5068404719089457,2,3,1.9580296129608246,0.7649976209279952,3.0460190755843706,8,0,-0.5310137641962354,1,0,1.6268414916494942,0.7378770038825347
1.869874470881692,0,2,1147,2,3,3,2,1,4,0,52,3,2,7,1,1,-0.11961088205254007,17011,2,0,0,14,3,4,80,1,0.6068817711170802,4,3,-0.16461310905422863,-0.6154915796172451,-0.6791456840737199,5,0,0.9256389836307707,0,0,0.5977660465372395,-0.8048714944080612
-0.10115885313749257,0,2,1396,1,5,2,1,1,4,1,62,3,2,2,2,2,-0.12513532699760785,9945,8,0,0,16,3,4,80,0,0.6068817711170802,3,4,0.9783483566461847,1.8693889813641875,0.2521455058408027,7,0,0.04300617456610178,1,0,1.1694746271551588,0.6430712302445651
-0.42966440714069,0,2,147,1,4,4,3,1,3,0,47,2,1,6,2,1,-0.82461504850388,13248,6,0,0,21,4,4,80,0,-0.5502079870438897,3,3,-0.6544537372115486,-0.6154915796172451,-0.3687152874355457,1,0,-0.518669249384142,0,0,-0.08828425020426356,-0.7273031341588134
0.008342998196906572,0,1,663,1,11,3,4,1,2,1,47,3,3,5,4,0,1.20731829802239,10056,1,0,1,14,3,3,80,3,-0.16451140099023315,1,3,0.48850772848886465,1.0410954610370433,-0.6791456840737199,7,0,2.209468524088471,1,0,-0.545651114698599,1.1507914064214602
0.11784484953130571,0,2,119,2,3,3,1,1,1,1,76,3,3,7,3,0,0.8724519428905902,9647,0,0,0,12,3,3,80,2,0.7354472998016324,6,2,1.4681889848035046,1.5932911412551394,0.8730062991171511,13,0,-0.14421896675064622,1,0,0.7121077626608234,1.079752369425516
-0.6486681098094882,0,0,979,1,1,4,3,1,3,1,90,1,2,4,3,1,-0.458514331567274,4381,0,0,0,12,3,4,80,1,-0.678773515728442,2,3,-0.32789331844000197,-0.063295899399149,-0.3687152874355457,4,0,-0.197711864269717,0,0,-1.0030179791929343,0.4657721211034274
2.4173837275536876,0,2,142,1,3,3,1,1,3,1,70,2,1,6,4,1,-0.9191680485252322,8456,3,0,0,17,3,1,80,1,-0.5502079870438897,6,3,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,0,0,-0.6791479419413545,0,0,-0.08828425020426356,-1.6064112169836224
0.008342998196906572,0,1,319,2,4,4,2,1,1,1,41,3,1,8,4,0,-0.7882811990574728,2539,4,0,0,17,3,3,80,1,0.2211851850634235,2,3,0.32522751910309133,1.0410954610370433,0.8730062991171511,8,0,-0.518669249384142,1,0,0.254740898166488,0.2145983831534821
-0.8676718124782865,0,1,1413,2,1,1,3,1,2,0,42,3,3,7,4,1,0.30067189107607667,6599,1,0,0,14,3,4,80,1,-0.03594587230568093,5,3,0.651787937874638,1.5932911412551394,0.5625759024789769,1,0,-0.29399907980404444,1,0,0.0260574659193203,1.1774310452949392
-0.2106607044718917,0,1,944,2,1,3,2,1,3,0,92,3,3,7,3,2,0.48574079673584675,9096,1,0,0,14,3,1,80,0,-0.16451140099023315,3,4,0.48850772848886465,0.7649976209279952,-0.6791456840737199,8,0,2.209468524088471,1,0,-0.31696768245143125,1.1507914064214602
-0.8676718124782865,1,2,896,1,18,1,3,1,3,1,86,2,1,6,4,2,-0.8741225743577565,14961,1,0,1,13,3,3,80,0,-0.9359045730975464,3,2,-0.4911735278257753,-0.33939373950819707,-0.6791456840737199,1,0,0.28372421340192056,0,0,-1.0030179791929343,0.767180606643362
1.6508707682128936,0,2,1323,1,2,3,1,1,3,0,89,2,1,2,4,2,-0.6992526439811885,3300,7,0,0,15,3,2,80,0,-0.678773515728442,3,2,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,2,0,-0.7861337369794963,0,0,-0.08828425020426356,-1.0412703065962452
0.5558522548689022,0,2,532,1,4,2,5,1,3,1,58,3,5,3,4,1,2.7046553567874874,4933,1,0,0,11,3,4,80,0,1.3782749432243935,3,3,2.4478702411181446,3.5259760220184755,2.7355886789461965,15,0,-0.4116834543460004,1,0,1.055132911031575,1.3175787106728076
2.4173837275536876,0,2,818,0,6,2,3,1,2,1,52,3,1,1,3,1,-0.9000449698692283,25657,8,0,0,17,3,4,80,0,-0.5502079870438897,2,2,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,2,0,-0.7861337369794963,0,0,0.0260574659193203,-1.1668571755712178
1.4318670655440953,0,2,854,2,1,4,3,1,4,0,68,3,5,3,4,0,2.765211772531499,24118,3,0,0,11,3,3,80,1,2.6639302300699153,3,2,-0.0013328996684553085,-1.1676872598353414,-0.6791456840737199,6,0,1.2465963687451957,0,0,2.4272335045145814,-1.300055369938613
-0.42966440714069,1,2,813,1,14,3,3,1,3,1,58,3,1,2,4,1,-0.8641360777262879,22149,5,0,1,13,3,3,80,1,-0.42164245835933756,2,1,-0.32789331844000197,-0.063295899399149,-0.6791456840737199,4,0,0.6046815985163456,0,0,-0.2026259663278474,-0.0923917410075624
0.6653541062033014,0,2,1034,2,16,3,2,1,4,0,80,3,4,3,4,1,2.0315229880961536,7744,5,0,1,22,4,3,80,1,1.3782749432243935,3,3,1.6314691941892778,2.4215846615822834,-0.3687152874355457,9,0,1.7280324464168335,1,0,1.5124997755259104,0.5531368995207995
-0.42966440714069,1,2,465,1,2,2,1,1,1,0,39,3,1,2,1,1,-0.806554363106543,21509,7,0,0,20,4,1,80,0,0.2211851850634235,3,4,0.32522751910309133,0.7649976209279952,-0.3687152874355457,7,0,0.4442029059591331,1,0,0.7121077626608234,0.2145983831534821
1.6508707682128936,0,0,771,2,2,4,1,1,1,1,79,2,5,3,3,2,2.6698088579032135,21030,1,0,1,18,3,4,80,0,2.7924957587544674,2,4,4.243952544361651,0.7649976209279952,3.977310265498893,12,0,-0.338130720257278,1,0,2.1985500722674134,1.3670425925708785
-0.5391662584750891,0,2,1401,2,4,2,1,1,3,0,56,3,1,8,2,1,-0.5464804933848915,20990,2,0,0,11,3,1,80,1,-0.678773515728442,5,3,-0.4911735278257753,-0.33939373950819707,-0.3687152874355457,2,0,-0.3581905568269295,0,0,-0.4313093985750151,-0.036575354796463615
-0.5391662584750891,1,2,515,1,1,3,1,1,4,1,62,2,1,2,3,2,-0.5891887023832999,9571,0,0,1,14,3,4,80,0,-0.9359045730975464,2,1,-0.6544537372115486,-0.6154915796172451,-0.3687152874355457,2,0,-0.518669249384142,0,0,-1.2317014114401021,0.0638941403835146
0.22734670086570485,0,2,1431,1,1,4,3,1,3,0,96,3,1,2,3,0,-0.9074817226798965,15417,7,0,0,14,3,3,80,3,-0.5502079870438897,1,3,-0.6544537372115486,-0.6154915796172451,-0.3687152874355457,2,0,-0.518669249384142,0,0,-0.2026259663278474,-0.7273031341588134
-0.5391662584750891,0,0,976,2,26,4,2,1,3,1,100,3,2,7,4,1,-0.43301689335926896,12069,0,0,0,18,3,1,80,0,-0.9359045730975464,2,3,-0.6544537372115486,-0.6154915796172451,-0.058284890797371494,2,0,-0.6791479419413545,0,0,-1.2317014114401021,0.0638941403835146
0.4463504035345031,0,2,1411,1,19,2,1,1,3,1,36,3,2,6,1,0,-0.728999655223861,19877,2,0,0,16,3,1,80,2,0.7354472998016324,2,2,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,0,0,-0.6791479419413545,0,0,0.48342433041365573,-1.8506079066571803
0.33684855220010396,0,2,1300,1,24,2,5,1,1,1,62,3,2,6,4,0,-0.6765174282457173,24447,1,0,0,17,3,1,80,2,-0.2930769296747854,3,3,0.32522751910309133,1.0410954610370433,0.5625759024789769,7,0,-0.42238203384981454,1,0,-0.4313093985750151,1.1188238397732855
0.8843578088720997,0,2,252,1,1,3,4,1,3,1,70,4,5,3,4,1,2.6982809972354858,15970,0,0,0,11,3,3,80,1,1.76397152927805,2,3,2.774430659889691,-1.1676872598353414,-0.3687152874355457,7,0,2.851383294317321,0,0,1.1694746271551588,1.1999722781878834
-0.6486681098094882,0,1,1327,1,3,4,3,1,2,1,73,3,3,5,3,0,1.5239114891051195,13523,9,0,0,12,3,1,80,1,-0.2930769296747854,3,3,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,2,0,-0.7861337369794963,0,0,0.48342433041365573,-1.3426787921361796
-0.42966440714069,0,2,832,1,5,4,1,1,3,0,63,2,1,6,4,1,-0.7632087181529345,14776,1,0,0,13,3,3,80,1,-1.193035630466651,2,2,-0.8177339465973219,-0.6154915796172451,-0.6791456840737199,2,0,-0.3581905568269295,0,0,-1.346043127563686,0.2983229624701303
-0.3201625558062908,0,2,470,1,2,4,1,1,4,1,84,2,2,4,1,1,-0.11599874497307269,23687,6,0,0,13,3,2,80,1,0.2211851850634235,3,3,0.651787937874638,1.3171933011460915,0.8730062991171511,9,0,-0.4116834543460004,1,0,0.5977660465372395,0.7169458590533727
0.008342998196906572,0,2,1017,1,1,2,3,1,3,0,83,2,1,6,1,1,-0.5488177585539586,18697,2,0,0,14,3,1,80,1,0.7354472998016324,2,2,-0.6544537372115486,-0.8915894197262932,-0.6791456840737199,2,0,-0.03723317171250448,0,0,0.48342433041365573,-1.4598932031794878
0.8843578088720997,0,1,1199,1,7,4,1,1,1,1,77,4,2,4,3,1,-0.014646428096252568,5118,4,0,0,17,3,4,80,1,-0.2930769296747854,1,3,-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,2,0,-0.03723317171250448,0,0,-0.31696768245143125,-0.9910355590062562
0.008342998196906572,1,1,504,1,10,3,3,1,1,1,61,3,3,4,3,0,0.7532514192681665,22573,6,0,0,11,3,2,80,2,0.7354472998016324,5,3,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,0,0,-0.6791479419413545,0,0,1.2838163432787426,-1.8506079066571803
0.22734670086570485,0,1,505,1,2,4,5,1,3,0,64,3,3,0,3,2,0.9423574193108707,6420,0,0,0,25,4,4,80,0,1.121143885855289,1,3,1.9580296129608246,0.48889978081894714,2.7355886789461965,8,0,-0.49192280062460664,1,0,0.48342433041365573,1.1355687556366152
-0.8676718124782865,0,2,665,1,15,3,1,1,3,1,60,3,1,6,4,2,-0.8845340282926919,22673,1,0,0,19,3,1,80,0,-0.678773515728442,1,3,-0.16461310905422863,0.21280194070989908,-0.3687152874355457,5,0,-0.03723317171250448,0,0,-1.0030179791929343,0.9681195970033181
0.5558522548689022,0,2,916,1,17,2,1,1,4,0,82,4,2,6,1,2,0.008938702246152112,23016,3,0,1,13,3,3,80,0,-0.16451140099023315,1,3,-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,2,0,-0.03723317171250448,0,0,-0.31696768245143125,-1.0869382589507808
-0.8676718124782865,0,2,1247,2,20,2,2,1,4,1,45,3,2,7,4,0,0.09095546181523506,10732,2,0,0,14,3,4,80,1,-0.16451140099023315,2,3,-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,2,0,-0.03723317171250448,0,0,-0.31696768245143125,-1.0869382589507808
-1.3056792178158831,0,2,685,1,1,3,1,1,1,0,62,3,2,4,3,1,-0.34101363715871735,7505,0,0,0,12,3,4,80,2,-0.8073390444129942,3,3,-0.4911735278257753,-0.6154915796172451,-0.3687152874355457,2,0,-0.3581905568269295,0,0,-1.0030179791929343,0.2983229624701303
0.5558522548689022,0,2,269,1,2,3,3,1,4,0,56,2,1,2,1,0,-0.8307769294041479,8007,0,0,1,11,3,3,80,1,-0.16451140099023315,4,3,0.32522751910309133,0.48889978081894714,1.4938670923934996,8,0,-0.6390282688020514,1,0,-0.31696768245143125,0.8311157399397118
0.33684855220010396,0,2,1416,1,2,2,3,1,1,1,49,3,5,5,3,0,2.7480010017410956,5949,0,0,0,19,3,4,80,1,1.3782749432243935,5,3,2.284590031732371,0.7649976209279952,0.2521455058408027,9,0,0.6849209447949519,1,0,1.1694746271551588,1.1646903484424058
1.5413689168784945,0,2,833,1,1,3,1,1,3,1,96,3,1,6,4,1,-0.8031547046788091,23231,1,0,0,11,3,2,80,0,-1.3216011591512031,0,2,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,0,0,-0.6791479419413545,0,0,-1.6890682759344375,-0.2877490927464089
-0.6486681098094882,1,1,307,1,29,2,3,1,3,1,71,2,1,2,2,2,-0.6425208439683772,11652,0,0,0,11,3,2,80,0,-0.678773515728442,2,4,-0.32789331844000197,-0.063295899399149,-0.3687152874355457,4,0,-0.197711864269717,0,0,-1.0030179791929343,0.4657721211034274
-0.5391662584750891,0,1,1311,1,7,3,1,1,2,1,100,4,1,2,2,1,-0.7880687204057394,26062,1,0,0,20,4,3,80,0,-0.8073390444129942,3,1,-0.32789331844000197,-0.8915894197262932,-0.6791456840737199,3,0,0.6046815985163456,0,0,-0.8886762630693505,0.8843950176866698
0.11784484953130571,0,0,1327,2,2,2,1,1,4,1,39,2,2,7,4,1,-0.26643363040030255,19682,3,0,0,18,3,4,80,1,0.2211851850634235,0,3,0.16194730971731802,0.7649976209279952,1.4938670923934996,5,0,-0.6791479419413545,1,0,-0.08828425020426356,-0.036575354796463615
-0.5391662584750891,0,2,128,1,2,1,5,1,4,1,84,2,2,2,1,2,-0.9193805271769655,19737,4,0,0,13,3,4,80,0,-0.2930769296747854,5,3,-0.16461310905422863,-0.6154915796172451,-0.6791456840737199,4,0,0.9256389836307707,0,0,0.14039918204290416,0.0638941403835146
0.9938596602064987,0,2,488,2,2,3,5,1,3,0,75,1,4,3,2,1,2.203205738696721,14977,3,0,1,12,3,2,80,1,2.1496681153317065,2,2,-0.0013328996684553085,0.7649976209279952,1.4938670923934996,7,0,-0.7192676150806577,1,0,1.855524923896662,-1.197171247392763
-0.9771736638126857,1,2,529,1,2,4,1,1,1,1,79,3,1,2,3,2,-0.641245972057977,14935,2,0,0,11,3,3,80,0,-0.8073390444129942,5,1,-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,0,1,-1.0001053270557796,0,0,-0.545651114698599,-2.045965258396027
-0.8676718124782865,0,2,1210,2,2,3,3,1,1,1,78,2,2,7,2,1,0.02997408876775629,3687,2,0,0,19,3,2,80,2,-0.16451140099023315,2,3,-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,0,1,-1.0001053270557796,0,0,-0.31696768245143125,-2.045965258396027
-0.6486681098094882,0,2,1463,1,23,3,3,1,2,1,64,2,2,0,4,1,-0.1956782393730885,14408,0,0,0,21,4,2,80,1,-0.16451140099023315,2,3,0.32522751910309133,-1.1676872598353414,1.4938670923934996,8,0,-0.6390282688020514,0,0,-0.545651114698599,0.8311157399397118
-1.3056792178158831,0,0,675,1,5,2,1,1,2,1,85,4,2,0,1,0,-0.5318194664152885,18384,1,0,0,12,3,4,80,2,-0.678773515728442,2,3,-0.16461310905422863,-0.33939373950819707,-0.3687152874355457,5,0,-0.03723317171250448,0,0,-0.8886762630693505,0.9681195970033181
0.8843578088720997,0,2,1385,1,20,2,3,1,3,1,79,3,4,0,4,1,1.4858778104448453,7501,0,0,1,14,3,2,80,0,1.2497094145398413,2,3,2.1213098223465976,0.7649976209279952,0.5625759024789769,10,0,0.28372421340192056,1,0,0.7121077626608234,1.1507914064214602
-0.10115885313749257,0,2,1403,1,6,3,1,1,4,1,47,3,1,2,4,1,-0.6996776012846552,20251,0,0,0,11,3,3,80,1,0.6068817711170802,4,3,1.3049087754177313,2.4215846615822834,2.4251582823080224,11,0,-0.5624361655361091,1,0,0.36908261429007183,1.056769151573887
1.979376322216091,0,2,452,1,1,3,3,1,4,1,81,3,5,3,1,2,2.664921848913346,18938,0,0,1,14,3,3,80,0,3.3067578734926766,2,3,4.733793172518971,1.5932911412551394,0.5625759024789769,13,0,1.3107878457680806,1,0,2.541575220638165,1.2853916870453543
1.103361511540898,1,0,666,1,29,4,1,1,1,1,88,3,3,3,2,1,1.1359254710399758,10268,1,0,1,12,3,4,80,1,-0.16451140099023315,2,2,0.48850772848886465,0.7649976209279952,2.114727885669848,9,0,-0.6791479419413545,1,0,-0.4313093985750151,1.1507914064214602
-0.9771736638126857,0,2,1158,1,9,3,3,1,4,1,94,3,1,6,4,1,-0.9419032642607033,2613,1,0,0,23,4,4,80,1,-0.8073390444129942,3,2,-0.32789331844000197,-0.6154915796172451,-0.6791456840737199,4,0,0.6046815985163456,0,0,-0.8886762630693505,0.8843950176866698
0.008342998196906572,0,2,228,2,6,4,3,1,3,1,98,3,2,7,4,1,-0.00019787977838303393,22825,4,0,0,14,3,2,80,1,-0.5502079870438897,5,4,-0.32789331844000197,-0.063295899399149,-0.6791456840737199,1,0,0.6046815985163456,0,0,-0.08828425020426356,0.15180494866599556
-1.7436866231534796,0,2,996,1,3,2,3,1,4,1,100,2,1,6,3,2,-0.6954280282499877,10531,1,0,0,17,3,1,80,0,-1.0644701017820986,4,4,-0.6544537372115486,-0.6154915796172451,-0.3687152874355457,0,0,-0.518669249384142,0,0,-1.0030179791929343,0.5913589900784001
0.008342998196906572,0,0,728,1,1,4,3,1,1,0,80,3,3,5,4,0,1.5086130261803166,11677,2,0,1,18,3,1,80,2,0.4783162424325279,2,3,-0.32789331844000197,-0.6154915796172451,-0.6791456840737199,2,0,0.6046815985163456,0,0,0.254740898166488,-0.9470801548650156
-0.2106607044718917,0,2,1315,1,22,3,1,1,2,0,71,4,3,3,2,0,1.167159832844782,19100,7,0,0,18,3,2,80,1,-0.16451140099023315,6,2,-0.0013328996684553085,0.7649976209279952,1.1834366957553253,2,0,-0.6791479419413545,1,0,0.7121077626608234,0.1917644069762141
0.11784484953130571,0,2,322,2,7,2,3,1,1,0,44,4,2,7,1,0,-0.19079123038322088,19191,1,0,1,24,4,3,80,1,-0.42164245835933756,3,3,0.16194730971731802,-1.1676872598353414,1.4938670923934996,7,0,-0.6791479419413545,0,0,-0.545651114698599,1.079752369425516
-1.1961773664814839,0,1,1479,1,1,3,1,1,3,0,84,3,2,4,2,0,-0.02250813821038746,26767,1,0,0,20,4,1,80,1,-0.678773515728442,6,1,-0.16461310905422863,0.21280194070989908,-0.3687152874355457,4,0,-0.03723317171250448,0,0,-0.4313093985750151,0.9681195970033181
1.4318670655440953,0,2,797,1,4,1,1,1,1,1,96,3,5,5,2,0,2.6859572354349504,15815,3,0,0,14,3,1,80,2,2.1496681153317065,4,2,0.48850772848886465,-0.063295899399149,-0.3687152874355457,6,0,0.6046815985163456,0,0,2.08420835614383,-0.8334023855342213
1.7603726195472926,0,2,1070,1,3,4,3,1,3,1,45,3,4,5,3,1,2.3544905387308845,21016,3,0,1,16,3,4,80,3,1.2497094145398413,5,2,-0.32789331844000197,-0.33939373950819707,-0.3687152874355457,3,0,-0.197711864269717,0,0,1.3981580594023266,-1.246776092191655
